complaint_id,product,narrative
9743132,Prepaid card,"I received an Amex American Express Gift Card as a present on XXXX of XXXX. 

I checked the balance and made sure the card was active online at the balance.amexgiftcard.com website as listed on the card. The starting balance was {$100.00}. 

I tried using the card for in store purchases, but it was denied. I then tried to use it for online purchases at XXXX XXXX and XXXX, but both were denied as well. Now, the balance shows {$99.00} despite not processing any of those transactions. 

I have tried varying amounts under {$100.00} such as {$9.00} as some people have suggested, but to no success. Many people have reported the same problem through the last year."
10434797,Prepaid card,Back in XXXXXXXX  at the end of the first year of the pandemic my grandparents both XXXX XXXX XXXX XXXX and I had to go out of town to take care of their business my mother and I both went out to their home and were gone for a couple of months during that time I did continue XXXX XXXX XXXX XXXX during his time and ended up XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX. My California XXXX card was stolen by a person who lived with me and has since been convicted of his crime and I just find his trial so I should know. {$25000.00} was spent and that was all unauthorized I put in my first claim with Bank of America they had a 100 % product protection of clause and the contract and I also submitted police reports and a video evidence submitting on my claims it's the video evidence had the man going to be ATM and getting the money out in several because he knows it with me nowhere to be found cuz XXXX XXXX XXXX  also they denied that way at first within not even 5 days then XXXX claim and then I be getting a letter saying that they were unlawfully denying claims if I didn't agree to reopen my claim and I reopened another one in XX/XX/XXXX and that one was open and pending all the way until I finally started calling them again on the XXXX and then they decided to deny it again with no police there's no basis to deny my claim that's how I know they're not doing any kind of pending until XX/XX/XXXX of this year meaning that claims open for 2 years they have 45 days to make a decision and did not they only denied it only XXXX of this month because I began to call in again now they never did an investigation because if they were and had they do a man was arrested and caught with my california XXXX card and submitted a police report to back my accusation.
12364002,Prepaid card,"I received gift cards from a family member during XXXX 2024, and they have always been in my possession, ready to use, as they do not expire for years. However, when I attempted to use one for the first time, I was only able to make a small-dollar purchase. Upon investigating why the card kept declining, I discovered unauthorized fraudulent charges.

I reached out to the vendor ( Vanilla/Incommpayments ) for assistance, but they claimed they could not take any action due to a "" lack of evidence. '' This response is confusing, as I still have the physical card and even provided the original purchase receipt as requested. Despite this, they quickly closed my dispute after just three days without offering a valid explanation. Vanilla Gift Card has failed to provide a solid reason for rejecting my claim, leaving me without a resolution. I believe there is fraud happening internally where our card numbers are being sold. I have all the receipts, video evidence, despite all, I'm given scripted responses where they close my case."
10604088,Student loan,"In XX/XX/year> I made a request of Mohela to have my Federal loans consolidated and I also requested an Income Drive Repayment plan with the lowest monthly payment. It is my understanding while I am waiting to be put in an Income Driven Repayment plan, I should be placed in forbearance ( https : //studentaid.gov/announcements-events/save-court-actions ). However, Mohela is incorrectly demanding that I make payments for these loans. I would like for Mohela to pause a demand for payment from me until I can be placed in an Income Driven Repayment plan with the lowest monthly payment."
11600444,Student loan,"I was on the REPAY plan. 
On XX/XX/XXXX I submitted a consolidation request because I believed it would mean more of my XXXX payments would count. So far only XXXX have counted despite me working for non-profits since XXXX ( 8 years ). 
I also re-applied for an income-driven repayment plan- SAVE - ( see previous complaint against MOHELA ). 
The application, they said, never made it to them. 
I applied again. At this time, I was on an interest-accruing forbearance even though it was their administrative forbearance. 
I made a payment in XX/XX/XXXX by accident. I called them to request they put me back on a forbearance. The person transferred me to an an "" advanced representative '' which led to over an hour on hold and a very rude representative on the other line who said MOHELA was putting everyone on a forbearance who qualified, and she didn't tell me if I did or not. 
Now I have over {$400.00} due because I'm suddenly past due. 
This company should not exist. It is an outrage."
11352130,Student loan,"XX/XX/XXXX : Submitted a completed Income-Driven Repayment ( IDR ) application through the Federal Student Aid website. 

XX/XX/XXXX : Federal Student Aid Status Tracker confirmed that my loan servicer received the application. 

Late XX/XX/XXXX : Loan servicer placed my account in forbearance due to the pending IDR application. The application was initially visible in my online account. 

Early XX/XX/XXXX : All mention of the pending IDR application was removed from my online account, despite no communication about the application 's status. 

Multiple times between XX/XX/XXXX and XX/XX/XXXX : Contacted loan servicer to inquire about the application status but received no satisfactory resolution. 

XX/XX/XXXX : Account remains in forbearance with no updates on the IDR application. Concerned that this forbearance will not count towards loan forgiveness under IDR or Public Service Loan Forgiveness ( PSLF )."
8768331,Student loan,"I am a XXXX XXXX XXXX  class member, I was lucky enough to get a small subset of my loans for the XXXX XXXX XXXX XXXX  XXXX XXXX forgiven as part of this settlement but, because of deceptive practices by the school and by Navient ( Previously Sallie Mae ) the majority of the student loans I borrowed are under Navient 's private loan category and I unfortunately have to deal with them all the time, I've been trying to work with them since XXXX and they have been very mean, aggressive and deceptive with their collection tactics and overall very non-transparent and hard to work with. To date I probably owe them more than what I originally borrowed because their only intent and goal in mind is to make profit out of me, they never offered to help me bring down my balance and instead would put me on plans, deferments, payment plans, etc. that ultimately ruined me, have me unable to purchase a reliable car to drive and scrapping by since my early XXXX, I am now XXXX XXXX XXXX and I, to date, still have very bad memories and experiences with Navient that tarnished my life in a negative way.

Navient ( And Sallie Mae ) have very poor customer service, it is hard to reach them over the phone, nearly impossible to get a representative over the phone unless they are calling to collect from you. Navient, in the past, has reached out to random people that I know to try and get a hold of me. In previous calls, Navient has had my cosigner on the line, listening in to my conversation with them as if trying to ambush me into a worse standing with my co-signer and attempt to collect money from me. Navient ( and Sallie Mae ) have collected payments from me and applied them poorly throughout my multiple loans with them. I vividly remember one year I was required to set up monthly payments, at least for XXXX  months in advance, I had to pay a fee too. After setting up the payments I continued to get harassing calls from them on a regular basis to the point where one time I spoke with a representative and told them I had a payment scheduled for that month ( XXXX ) and asked them to please stop harrassing me, my cosigner and anyone else they had on file as a contact. That same month of XXXX, Navient took out XXXX payments in the same month without my approval, back then, those payments were a very large percentage of my income and I unfortunately had to pay my rent late, borrow money from my mother and miss out on giving my family XXXX gifts. I had to speak with many people to get the duplicate, unauothrized payment refunded to my account, they attempted to deny the refund, they were mean and harrassed me multiple times.

All of the above is current, in the past, when I initially took out my loans, Navient mislead me and my cosigner into getting the majority of my loans as private signature loans that I later found out would benefit them and the school 's recruiter more, financially. It was very unfair because as private loans, I was awarded less rights as a consumer and was heavily targeted and harrassed by navient ( and sallie mae ) 's customer service departments.

Navient has poor transparency surrounding their fees, rates and repayment options. They would not tell me and still don't tell me, whenever they feel like increasing my interest rate. When I first took out the loans, my payments for the private signature loans were around {$450.00}, today, the are around {$650.00}. I don't even think I've been able to decrease my due amount from what I originally borrowed. Navient is a loan shark, they charge a lot of fees to set up payment plans, if you fall behind they are relentless and treated me like garbage. Many times I had a lot of financial hardship with making rent, paying for car repairs, hospital bills, etc. and Navient was very bad to work with on deferments, loan modifications, forbearance or income-driven repayment plans. One time, when I first bought my home I was going through economical hardships because we needed to do a home repair and that repair along with our mortgage amount put me in the negative. When I called customer service to attempt to set up a payment plan, deferment or some sort of financial relief they spent a long time with me on the phone, went over all of my expenses, clearly saw that at the end of month I was spending more money than what I was making and told me that my mortgage payment was a luxury, that I didn't have to buy my home and that it was my fault for buying a home and they would not be able to help me with any income-driven repayment plan or any sort of payment help or option what so ever. It was disgusting to speak with them, go through all of my personal expenses to at the end be told that because I decided to buy a home and better my life they could not help me out.

There was also a period of time where I was going through a lot of economical hardships that I wanted to go through a loan modification with them because the minimum payments I was making were not impacting my balance, they were very deceptive and never wanted to go through loan modifications with me, they would always steer me towards going on deferment until I completely wiped it out as an option, they never told me my options, I always had to plead to them to help me out and I would never get told what my options were.

I hope this is helpful so whomever reads this can be informed of the bad payment mismanagement, poor customer service, lack of transparency, deceptive practices and difficulty obtaining loan modifications that Navient puts people like me under."
8092793,Student loan,"I received a notice from Mohela stating I need to recertify my income by XX/XX/XXXX in order to continue on the income-driven repayment plan. However, there is another deadline under repayment options on Mohela stating my deadline is XX/XX/XXXX. Lastly, there is an announcement from the Department of Education stating "" The earliest you could be required to recertify is XX/XX/XXXX. If your recertification date falls between now and XX/XX/XXXX, it will be pushed out by XXXX year. For example, if your account says your recertification date is XXXX XXXX, XXXX, that date will be pushed out to XXXX XXXX, XXXX. '' I called back in XX/XX/XXXX regarding this issue and that my recertification date should be pushed back 1 year according to the Department of Education. I was told by the representative that this should be solved by the end of the month. However, it is now XX/XX/XXXX and the problem persists. I called today XX/XX/XXXX and after holding for XXXX hours the representative did not know anything about the announcement from the Department of Education. The representative also told me specifically that my loan was owned by MOHELA and not the Department of Education even though on the Mohela website the loan owner states "" Department of Education. '' I was supposed to get escalated to an "" advanced '' representative but the transfer never occurred and the call was dropped."
12443970,Student loan,I was improperly informed of the changes made to student loans as well as XXXX being violated by XXXX and XXXX XXXX. My rights were violated with violates the contract of my student loans and makes them void. I have also had multiple issues being able to log into my loan servicer to obtain further information regarding the issues. As a result of the improper information and actions by the government my credit score dropped over XXXX points.
8952438,Student loan,I refinanced both my Mohela and XXXX XXXX loans through XXXX. Mohela has failed to properly credit my payment to XXXX balance. I have called and spoken with people in person. I have faxed proof that XXXX has submitted payment in full on XX/XX/year> and they still have not applied the payment correctly. The loan servicer is not working to clear this matter up. XXXX at their customer service line provided me with the excuse that they have changed their mailing address for payments even though the address used is currently online on their website. I do not want to continue to accrue interest on these with Mohela therefore I have been advised to contact you.
11128415,Student loan,"This complaint follows up on a prior issue ( Complaint ID : XXXX ), which was resolved and appropriately marked as closed. However, during the resolution process, a new problem has arisen concerning my undergraduate loans, which are Direct Subsidized Loans. 

These loans ( Loan 01, Loan 03, Loan 04, Loan 05, and Loan 06 ) now show inaccurate accrued interest balances without explanation or prior notice. The discrepancies are as follows : - Loan 01 : Accrued interest shows {$42.00} ( should be {$15.00} ). 
- Loan XXXX : Accrued interest shows {$50.00} ( should be {$18.00} ). 
- Loan XXXX : Accrued interest shows {$53.00} ( should be {$19.00} ). 
- Loan XXXX : Accrued interest shows {$63.00} ( should be {$23.00} ). 
- Loan XXXX : Accrued interest shows {$35.00} ( should be {$12.00} ). 

On XX/XX/year>, I contacted Aidvantage and spoke with a representative who verified these amounts were incorrect. Together, we reviewed my statement from XX/XX/year>, which reflects the correct interest balances listed above. The representative acknowledged the error and assured me a request had been filed to address it, with a resolution expected by XX/XX/year>. 

However, I am submitting this complaint because Aidvantage did not mention these incorrect balances in their correspondence regarding the prior issue. This lack of transparency is concerning and suggests a pattern of errors in managing my account. 

The supporting documents include : - A loan statement from XX/XX/year>, which verifies the correct accrued interest balances for Loans 01, 03, 04, 05, and 06, providing evidence of the error in the updated interest amounts. 
- XXXX resolution notice for the previous issue ( Complaint ID : XXXX ), which confirms their acknowledgment of and response to the earlier problem but makes no mention of the newly identified discrepancies in these undergraduate loans."
10518635,Student loan,"I've called Mohela on and off since XXXX of XXXX, after I consolidated my loans by XX/XX/XXXX. 

I was previously on an IDR plan, but I lost this once my loans were consolidated even though I had reapplied when I consolidated. 

Then I applied for SAVE. I understand federally there have been issues ; fine. But I also reapplied for IDR -- no update on that payment plan, and my payment now is HIGHER than it was when I consolidated. 

In addition, I've worked for non-profits for over seven years. Yet I only see 15 payments for PSLF, which I've been seeing since XXXX even though I've verified my employers and updated my info as recently as a few months ago. 

I've been diligent about paying my loans and am wondering if it's better to just default and see which one of us crashes first. 

Thank you."
11024971,Student loan,"I am writing to file a formal complaint regarding Nelnet, the loan servicer for my federal student loan related to my attendance at the XXXX XXXX. I am extremely frustrated with the lack of communication, unclear updates, and absence of a clear timeline regarding the status of my loan discharge and when I will receive my refund check for what I've paid, specifically in relation to the Art Institutes involvement with the U.S. Department of Educations loan discharge program for defrauded borrowers. 

I have made multiple attempts to obtain clear information from Nelnet regarding the status of my loan discharge application, but I have received little to no meaningful communication or updates. There have been significant delays in providing responses, and when I do receive communication, it lacks clear details or a specific timeline on when I can expect a resolution. This has created undue stress and confusion regarding the future of my loan discharge and has left me uncertain about the next steps in the process. 

Despite my repeated inquiries, Nelnet has failed to provide adequate transparency or a reliable timeframe for processing my application, leaving me with little information on the status of my case. This lack of clarity and communication is causing significant concern, especially as the loan discharge program is meant to offer relief to borrowers who were misled by their educational institution. 

I am requesting your assistance in addressing this issue with Nelnet and ensuring that they provide clear and timely updates regarding my loan discharge status and refund check. It is crucial for borrowers to have a transparent process and reasonable expectations, and I would greatly appreciate your help in ensuring that Nelnet fulfills their obligations and adheres to proper communication standards. 

Thank you for your attention to this matter. I look forward to your prompt response and any assistance you can provide in resolving this issue. 

XXXX XXXX XXXX XXXX XXXX. 
XXXX, CA XXXX Nelnet Account # XXXX"
9296823,Student loan,"In XX/XX/XXXX I applied to and was approved for the SAVE IDR repayment schedule directly through the federal website portal. MOHELLA notified me that my student loans had been placed on XXXX as of XXXX XXXX XXXX. On XXXX XXXX XXXX, MOHELLA sent me a notice that they arbitrarily REMOVED me from my IDR plan - no explanation given. Since then they have been billing me the full balace and interest every month. No savings plans. No income sensitivity. Nothing. I am completely unprotected from MOHELLA 's predatory actions. I am permanently XXXX and well below the poverty line, and my sole income is SSDI and has been since the early XXXX 's. This is purely predatory action or incompetence by MOHELLA."
12013599,Student loan,"I am filing a formal complaint against Nelnet, my federal student loan servicer, due to a breach of my personal and financial information without my authorization. This violation contradicts FERPA, the Privacy Act of 1974, and other federal regulations that protect student loan borrowers ' confidential information.

When I raised this issue with Nelnet, they deflected responsibility and claimed that the Department of Education owns all loan records, refusing to take corrective action or provide any security assurances regarding my compromised data. Their response was insufficient and dismissive, failing to address the severity of this breach and the risk posed to my financial security. 

I am requesting the CFPB to investigate the following : How my personal and financial data was compromised and whether Nelnet failed to adhere to federal data protection requirements. 
Why Nelnet has refused to provide a resolution or take accountability for the mishandling of my personal information. 
Whether I qualify for a full loan discharge due to this violation. 
Additionally, I am requesting clear next steps for escalating this matter within the Department of Education if Nelnet continues to deflect responsibility. 

This is a serious violation of borrower rights, and I expect a formal response and resolution within the required timeframe."
12493029,Student loan,"I am writing to file a formal complaint regarding a potential privacy violation related to my federal student loan information. I have serious concerns that my personal and financial data may have been improperly accessed or exposed.

I have reason to believe that my personal and financial information related to my federal student loans may have been accessed without proper authorization. Specifically, I am concerned about reports regarding unauthorized access to Department of Education systems by XXXX ( XXXX XXXX XXXX XXXX ) and XXXX XXXX. 
- Loan Servicer : Aidvantage I understand there have been recent reports about XXXX XXXX and XXXX  gaining unauthorized access to sensitive borrower information within federal student loan databases. As a federal student loan borrower, I am deeply concerned that XXXX XXXX and XXXX  may have accessed my personal information, including : My Social Security Number My financial information My contact information My loan details and payment history I am particularly concerned about the apparent lack of proper legal authorization for this access. My understanding is that federal student loan data is protected by privacy laws, and access to such sensitive information should require proper legal authorization and oversight, which I do not believe was obtained in this case."
8259550,Student loan,"I sent an email in XXXX or XXXX XXXX XXXX explaining that I am XXXX and unable to use my degree. I also explained I work a minimum wage job with casual hours ( XXXX days a MONTH with modified hours ) so I make basically no money. They emailed me back on XX/XX/XXXX saying my monthly payment amount would be {$0.00} for XXXX months. This was a huge relief off my shoulders. However I have received XXXX bills for {$34.00} since then. I emailed again confused explaining my approved amount was {$0.00} and I can not afford this other amount of {$34.00} they say I owe, but all they said after XXXX weeks or so was sorry about the confusion its {$34.00} I need help lowering my payment to {$0.00} a month or I will have to give up a life altering prescription. I need more information about the different options and have asked to speak with someone over the phone. Any time I have tried to call I have never gotten through to a real person and can be on hold anywhere from XXXX hours. The emails I get back only address part of my concerns and they feel insincere or automated. They have not offered any kind of XXXX relief/repayment plan or information. Ive asked several times for someone to contact me or send me a direct phone number because I dont have time to wait on hold all day long to MAYBE talk to someone. I was able to borrow money from a family member to make XXXX payment but I absolutely can not afford to make another. I was switched to this loan servicer from XXXX awhile back without any notice or my consent. XXXX was a much better company. Aidvantage has been nothing but horrible and frustrating. XXXX has better customer service. The DMV HAS BETTER WAIT TIMES. Literally the worst company ever. Even if it was a mistake saying my payment would be {$0.00} when its actually almost {$40.00} is unacceptable."
10755497,Student loan,"My XXXX XXXX loans were sold to Navient ( XXXX # XXXX, and XXXX ) where I was misinformed about the terms of my loans being in deferment and forbearance while attending XXXX XXXX. The school lost accreditation and XXXX sold the school. I have been given no assistance in how to attain student loan forgiveness and my loan has been sold to Advantage with no consideration of the forgiveness or accurate calculations based on Navient 's bad practices and fee 's. 

I am formally requesting that my loans be reviewed and XXXX, based on the Navient claims regarding the fee 's of forbearance/deferment and interest incurred during my education process. I was misled about income based repayment plans being offered. I am still unable obtain employment until I pass the license exam ( EPPP ) in the State of California. I am unable to payback these loans as I am unable to acquire gainful employment without a license. 

I was charged late fee 's and accrued interest on these loans which have been sold to another servicer. This continual manipulation and misinformation has cause a debt which I could not make payment towards in order to receive debt forgiveness. These loans are over XXXX XXXX XXXX. Navient 's practices and conduct has caused me significant financial hardship, mental distress and anguish. I am asking for a full discharge of my loans based on the fraudulent practices of Navient 's behavior."
10812711,Student loan,"On my XX/XX/year> statement, my account was accurate and showed that I owed XXXX. This included only having XXXX loans. My XX/XX/year> statement now shows I owe XXXX and have XXXX outstanding loans. One of the loans I paid and full and MOHELA sent me this confirmation of it being paid in full. Additionally, loans XXXX and XXXX 's principal increased by thousands of dollars. I have not missed any payment. I have attached the XXXX and XXXX statement as well as the payment fulfillment confirmation."
8697994,Student loan,"I have had Loans with Navient since graduating from XXXX XXXX XXXX XXXX  in 2007. Because of the nature of my industry at the start of my career I had alot of difficulty finding work and managing my payments to Navient. 

Every single time I had difficulty paying off my loans Navient either gave me absolutely incorrect information suggesting forbearance vs income based repayment or other cheaper options, often costing me money to enter forbearance and also costing me money in the form of interest accrued during those times. 

Navient also originated a predatory subprime private loans to me and my father, even though it knew that there was very high percentage chance I wouldn't be able to pay it back, due to low graduation and placement rates at the school I attended. 

Navient also continuously failed to apply correct payments to my accounts during the course of my loans often misallocating or arranging the payments in ways that would cost me more than if things had been allocated properly. 

Navient also is in direct violation of the settlement terms of the XXXXXXXX XXXX XXXXXXXX case and has not only ignored my requests but flat out denied responsibility to do anything. They most recently denied my attempt to enforce the complete removal of the originating loans from my credit report. In contempt of the court rulling. 

Navient also violated the Telephone Consumer Protection Act by utilizing an automatic telephone dialing system to try to collect on missed payments. Calling sometimes outside of normal business hours. I know this was an automated system from the multiple different numbers that navient used to call from making them difficult to track and from the lengthy pause and click when I would answer and it would connect and transfer me to a representative. I tried several times to revoke consent and ask them to not call me or to not call my father but this was ignored."
11559198,Student loan,"I am currently on the SAVE plan and was placed in forbearance due to ongoing litigation. I am not supposed to be accruing interest. They are charging me interest, however. I should have 0 % interest accrual on the SAVE plan."
10525796,Student loan,"I am filing this complaint due to the lack of proper loan verification and failure to provide requested documentation by AidVantage. 

In the summer of XXXX, I began receiving letters from AidVantage stating that I owe approximately {$23000.00}. I have not taken out any student loans in over seven years, and to the best of my knowledge, all previous student loan debt had been fully repaid. 

On XX/XX/XXXX, I contacted AidVantage to request verification of the loan, including a copy of the Master Promissory Note, as well as documentation of any prior attempts to contact me before XXXX. I was informed by the representative that, if available, the requested documents would be mailed by XX/XX/XXXX and should arrive within XXXX business days, by XX/XX/XXXX. However, despite these assurances, I have not received any of the requested information. It has been over 60 days since that request. 

AidVantage has claimed that they left messages in my online AidVantage portal since XXXX. However, I did not create a portal until XX/XX/XXXX, when I began receiving paper notices and started investigating the matter. 

It has now been over 60 days since I submitted my request, and AidVantage has not provided any documentation verifying that I took out these loans or any proof of communication prior to XXXX. 

I am seeking assistance in resolving this issue and request that AidVantage provide the appropriate documentation or cease their attempts to collect this debt."
12514880,Student loan,"I am writing to formally request your assistance regarding an issue with my federal student loans, which are serviced by MOHELA. Despite being enrolled in the SAVE repayment program since XX/XX/XXXX and my loans being placed into forbearance per the court order in the summer of XXXX with a 0 % interest rate, I have continued to accumulate interest on my balance. 

I have repeatedly attempted to contact MOHELA for clarification, but they have not provided any explanation or resolution for this discrepancy. Additionally, their communications have been inconsistent and confusing. For example, in XX/XX/XXXX, I received a letter stating that accrued interest would continue to be added to my balance. However, the loan breakdown on the next page of the same letter showed the interest rate as 0 %. This contradictory information makes it difficult to understand what is actually happening with my loans. 

Given MOHELA 's lack of response and the financial impact of this issue, I am seeking your offices guidance on how to proceed. Is there any action you can take to hold MOHELA accountable or assist me in resolving this matter? 

I appreciate your time and any assistance your office can provide. Please let me know if you require any additional information."
8135920,Student loan,"On XX/XX/23, I completed an application to change my IBR program from the one I had previously been on to the SAVE plan. To date, Nelnet has not processed the application but instead placed me on forebearance where I'm still accruing interest.

The whole point of the SAVE plan is to arrest interest where payments are being made to help prevent further negativ
e amortization... This delay exacerbates the negative amortization problem.

I've submitted a complaint to Federal Student Aid and attempted to contact Nelnet on the phone and through their website. The website is constantly unavailable and malfunctions. Wait times for calls to Nelnet are well over an hour. The only thing resembling a response I get is a notice on the website and maybe an email every 10 days stating they've received my application, but no action has been taken with regard to processing it"
11333430,Student loan,"They will not let me view my account. I have no idea how much I owe or what I am paying for. I am homeless and can not receive mail. I call they give you the run around and literally will try and force you to pay. It says my login is temporarily XXXX but to get it restored I have to bring the account current by XXXX XXXX XXXX So because I cant pay them thousands I have no access to see any information about MY loan.I literally cant eat day to day yet Sallie Mae wants to sue me because I cant make {$1000.00} a month payments. The reps call and leave voicemails lying saying to call back to receive help with payments but when you call its just a ploy to get you on the phone so they can say they cant help you. It is honestly wrong. I am not even given access to see what I am paying. They force you to pay on the phone and I have made multiple complaints regarding being told something over phone but it not being true. Yet, they say they can never listen to the calls that they literally tell you are being recorded. Their workers are underhanded and sneaky and have put me in unbearable situations. I will pay something under the guise that I am in sort of plan to get back on track just to find out the next month that what the previous rep told me isnt true. They really need to get it together. I am reaching out to attorneys also because I feel they should be held accountable for the countless lies reps tell on recorded lines yet when you asked the call to verified and checked for the incorrect information they all of a sudden are unable to listen back to those calls. I can only imagine how many others have been XXXX  by this company. Or maybe I should say this XXXX. Because no upstanding company would harass their customers to the brink of literally trying to take everything and anything. Thats what the XXXX does when people cant pay and Sallie Mae has literally become worse than the XXXX."
8428570,Student loan,Asked them to apply my extra payments towards the principal balance. They advised it does automatically. I logged in today and found that is not true and they applied my extra payment to interest. Their staff is under qualified to answer questions and my account is essentially being mishandled. I essentially lost money by it not applying to the principal.
8213477,Student loan,"I have been trying to contact Mohela, my student loan servicer, for months!!! they do not answer the phone. they give no indication of how long you will be waiting on hold. they dont give you an option to receive a phone call. They are denying my submissions for PSLF certification and I can not speak to anyone. this whole process has been horrible. I have attempted to contact the federal student aide department and all they say is they are too overwhelmed to take any calls. so who protects us? all the govt agency are turning us away. are we supposed to just default on our student loans?? there is no help for any of us."
12225169,Student loan,"I did not consent to the department of education to release and provide my personal and financial information to the government. My account, loans, personal information, and financial information has been comprised due to information that was shared without my authorization. The Family educational Rights and Privacy Act ( FERPA ) protects my confidentiality as student and it is there right to safeguard my information. Due to the severity of my personal and financial information being compromised, I request that you immediately cancel and discharge my student loan debt."
8616045,Student loan,"On XX/XX/XXXX at approximately XXXXXXXX XXXX pacific, MOHELA was contacted regarding my remaining student loan balance. At this date and time I was informed by XXXX ( XXXX # XXXX ) that my total remaining loan balance was {$4900.00}. The full balance was remitted and confirmation number : XXXX was issued. I was informed that the balance on the account was paid in full and had a XXXX balance ( {$0.00} USD ) as of XX/XX/XXXX. This was all documented on a recorded line. 

On XX/XX/XXXX I received an invoice, notarized by U.S. Post, from MOHELA stating that I still owed a balance of {$4900.00} due on XX/XX/XXXX for the student loan account. 

This constitutes financial fraud ( 34 CFR 685.102 220 ; 34 CFR 30.1-30.70 ; 34 CFR 668.171 176 ; 15 USC 1601 ), mail fraud ( 18 U.S.C. 1341, California Penal Code 530.5 ( e ) PC ), and tax fraud ( 26 U.S.C. 7201, 7203, 7206 ( 1 ) ). This fraudulent conduct on the part of MOHELA constitutes several additional felonious federal, state, and local violations ( felonies ) such as data fraud. 

On XX/XX/XXXX at approximately XXXX XXXX. pacific, MOHELA was again contacted by telephone regarding the status and balance of my student loan account. At this date and time I was informed by XXXX ( XXXX # XXXX ) that my student loan account showed a XXXX balance ( {$0.00} USD ). It was confirmed by XXXX ( XXXX # XXXX ) that my student loan account showed a XXXX balance ( {$0.00} USD ), AND that there was an overpayment on the account in the amount of {$7.00} USD. It was determined at this time that I was charged interest on the account in the amount of {$7.00} USD. However, XXXX ( XXXX # XXXX ) stated that I had not been charged interest on the student loan account. However, it was determined on XX/XX/XXXX that I was charged interest on 2 loans in XXXX. Moreover, it was determined on XX/XX/XXXX that I was charged interest of {$13.00} USD per day on one loan. Additionally, it was determined on XX/XX/XXXX that I was charged {$33.00} USD on one loan. 

Furthermore, it was verbally stated by XXXX ( XXXX # XXXX ) on a recorded line that due the fact that I was allegedly not charged interest, I would not be issued any tax documentation for fiscal year XXXX. Moreover, XXXX ( XXXX # XXXX ) stated on a recorded line that due the fact that I was allegedly not charged interest, I would not be issued any tax documentation for fiscal year XXXX. Additionally XXXX ( XXXX # XXXX ) stated only interest in excess of {$600.00} USD would be issued 1099 tax documents. This constitutes tax fraud ( 26 U.S.C. 7201, 7203, 7206 ( 1 ). XXXX was unwilling or unable to provide the confirmation number ( XXXX ) confirming payment status and account status. XXXX was unwilling or unable to provide tax information confirming the known amounts and charges. 

This is a new complaint. This is not a duplicative or repetitive claim. 
Furthermore, this is not a duplicate reporting of fraud. This is an additional unique instance of fraud conducted by MOHELA. This company continues to engage in fraud as an attempt to act as a subsidy for the U.S. Treasury department."
12204476,Student loan,"Hello, I am reaching out due to Mohela not processing my PAYE recertification after submitting it on time, months ago ; I also can not reach anyone to discuss processing forbearance. Please find relevant details and questions below : I have been on PAYE for my student loans since XXXX. When I received notice it was time to recertify, I did so on studentaid.gov. I received email confirmation my "" electronic IDR request '' was received on XX/XX/XXXX. 

My servicer is Mohela and they still have not processed it yet. They have not communicated with me at all or sent any messages. I submitted my annual form on time and submitted everything requested of me. My monthly payment has been XXXX per month on this plan while I work towards PSLF.

Because they have not processed the form I submitted, it shows my new monthly payment amount is {$2000.00}, next due on XX/XX/XXXX. How is this legal? I called them and after an exceptionally long hold, the agent said this is due to "" unprecedented times '' and she could transfer me to someone else to discuss the option of a processing forbearance. I have now been on hold for multiple hours during this transfer and have not reached anyone to resolve this. I would like to know : XXXX. Why am I being punished for THEIR backlog and inability to process my form, and furthermore why am I being forced to pay a higher amount than on my PAYE plan because THEY haven't been able to process it ( even though I submitted everything when asked )? I also can't reach anyone to resolve it and lower the payment. I am literally being forced to pay more than I am supposed to by no fault of my own. They are neglecting my annual recertification application and thus collecting more money from me than I should be obligated to pay by the terms of my plan and related recertification. I can not imagine any other financial institution doing this legally. 

2. How can they increase my monthly payments without any prior communication or discussion of options?

3. How can I speak to someone to fix this? If I can not reach anyone to resolve this, will they credit back my overpayment amount since they have not processed my form or offered any sort of processing forbearance? 

4. I know a few recent PAYE applicants are being processed within days. Why has mine been months without any updates or processing?"
8940221,Student loan,"I enrolled in XXXX XXXX XXXX XXXX in XXXX with the deceiving tactics of indirectly hinting to guaranteed job placement in the XXXX  industry upon the completion of XXXX XXXX XXXX with XXXX XXXX XXXX XXXX XXXX XXXX. To cover the expensive cost of XXXX, I had to take a combination of private and federal loans. Some of the private loans structure were confusing and got sold out to different lenders before even finishing the school. In XXXX, after completing the program and XXXX, they denied committing to any responsibility of job placement. At the same time, I start receiving multiple bills from different lenders. The Wells Fargo bill had different loan interest rates than the previous lender issuer at 8.99 %. The number of payment became overwhelming and I refinanced all private loan with XXXX for a fixed interest rate of 5.5 %. I have been paying this for the last XXXX  years and still owe large portion of the principal. The XXXX XXXX was not recognized in all my attempts to obtain employment. The XXXX  misconduct caused me a life long sense of failure. It has been discovered the XXXX  had operated with bad faith and many complains had shown it."
